iter	Logloss
1512	0.4248685655
1513	0.424820074
1514	0.4247733128
1515	0.4246800793
1516	0.4246184022
1517	0.4245643189
1518	0.4245264828
1519	0.4245106911
1520	0.424462368
1521	0.4244397277
1522	0.4244076294
1523	0.4243615904
1524	0.4242969955
1525	0.4242131558
1526	0.4241781082
1527	0.424133143
1528	0.4241209661
1529	0.4240486789
1530	0.4240065213
1531	0.4239561272
1532	0.4238919133
1533	0.4238259979
1534	0.4237672157
1535	0.4236597964
1536	0.4235568838
1537	0.4234774057
1538	0.4233250172
1539	0.4232833785
1540	0.4232131725
1541	0.4231959374
1542	0.4231766724
1543	0.42312562
1544	0.4230670432
1545	0.4230162667
1546	0.422991768
1547	0.4229114717
1548	0.4228530798
1549	0.4227681547
1550	0.4226830109
1551	0.422654202
1552	0.4226010876
1553	0.4225607286
1554	0.4224084966
1555	0.4223633499
1556	0.4223200428
1557	0.4222569172
1558	0.4221968642
1559	0.4221332291
1560	0.4220454508
1561	0.4220033565
1562	0.4219478156
1563	0.4218821726
1564	0.4218473674
1565	0.4218335762
1566	0.4218014672
1567	0.421774493
1568	0.421734962
1569	0.4216735461
1570	0.4216146392
1571	0.4215505734
1572	0.4214499169
1573	0.4213768296
1574	0.4213128632
1575	0.4212727373
1576	0.4212210384
1577	0.4211460366
1578	0.4210712168
1579	0.4210074361
1580	0.4209616471
1581	0.4209127944
1582	0.4208871664
1583	0.4208324914
1584	0.4207929186
1585	0.420719684
1586	0.4206544937
1587	0.4205260524
1588	0.4204948391
1589	0.4204175671
1590	0.4203472881
1591	0.4202885269
1592	0.4202607185
1593	0.420227247
1594	0.4201481657
1595	0.4201082652
1596	0.4200646498
1597	0.4200442135
1598	0.419979131
1599	0.4198946138
1600	0.4198113673
1601	0.4197582008
1602	0.4196805956
1603	0.4196137893
1604	0.4195514394
1605	0.4195001058
1606	0.4193713924
1607	0.4193381015
1608	0.4192889573
1609	0.4191607834
1610	0.4190469605
1611	0.4190013233
1612	0.4189082678
1613	0.4188436713
1614	0.4187820989
1615	0.4187060767
1616	0.4186321837
1617	0.4185388008
1618	0.4182292095
1619	0.4181560609
1620	0.4180713756
1621	0.4179685122
1622	0.4179210233
1623	0.4178859166
1624	0.4178480652
1625	0.4178025352
1626	0.4177829467
1627	0.4177401336
1628	0.4176745633
1629	0.4176304071
1630	0.417596577
1631	0.417547891
1632	0.4174940001
1633	0.4174118677
1634	0.4173729728
1635	0.4173267511
1636	0.4172613806
1637	0.4171901284
1638	0.4171362781
1639	0.4171292328
1640	0.4170446184
1641	0.4169731333
1642	0.41688653
1643	0.416848352
1644	0.4168202456
1645	0.4167804938
1646	0.4167284713
1647	0.4166597727
1648	0.4166248902
1649	0.4165627674
1650	0.4164865873
1651	0.4164402389
1652	0.4163847072
1653	0.4163197368
1654	0.4162505144
1655	0.4161731334
1656	0.4161352539
1657	0.4161127487
1658	0.4160352609
1659	0.4160061236
1660	0.4159306531
1661	0.415866181
1662	0.4157595083
1663	0.4156756486
1664	0.4155829447
1665	0.4155581469
1666	0.4154936526
1667	0.4154003705
1668	0.4153024861
1669	0.4152408138
1670	0.4151702446
1671	0.4150933356
1672	0.415052714
1673	0.4149491393
1674	0.4148622486
1675	0.4148147539
1676	0.4147590138
1677	0.4146962146
1678	0.4146118833
1679	0.4145610103
1680	0.4144873052
1681	0.414431907
1682	0.4143805924
1683	0.4143598174
1684	0.4143175877
1685	0.4142339871
1686	0.4141445554
1687	0.414092869
1688	0.4140250798
1689	0.4139713498
1690	0.4139392352
1691	0.4139062194
1692	0.41385083
1693	0.4137566414
1694	0.413647436
1695	0.413625344
1696	0.413603022
1697	0.4134759957
1698	0.4133871607
1699	0.4133426007
1700	0.4132997932
1701	0.4132235163
1702	0.4131521011
1703	0.4131386759
1704	0.4131109237
1705	0.4129628767
1706	0.4128992739
1707	0.4128557451
1708	0.4127916795
1709	0.412714462
1710	0.4126914226
1711	0.4126553886
1712	0.4125714378
1713	0.4125022685
1714	0.4123933221
1715	0.4122693168
1716	0.4122292119
1717	0.4121903726
1718	0.4121302712
1719	0.412068597
1720	0.4120368608
1721	0.4119053658
1722	0.411858042
1723	0.41181886
1724	0.4117950681
1725	0.4117462728
1726	0.4116919432
1727	0.4115937618
1728	0.4115376717
1729	0.4114688215
1730	0.4114404744
1731	0.4113099413
1732	0.4112716081
1733	0.4112003204
1734	0.41113937
1735	0.4110999243
1736	0.4110322851
1737	0.4109862689
1738	0.4109569255
1739	0.4108789362
1740	0.4108228589
1741	0.4107288604
1742	0.4106828628
1743	0.4106542158
1744	0.4106089884
1745	0.4105317081
1746	0.4104948963
1747	0.4103780419
1748	0.4103330801
1749	0.4102986984
1750	0.4102159764
1751	0.410043132
1752	0.4099671723
1753	0.409945384
1754	0.4098603172
1755	0.409800118
1756	0.4097620197
1757	0.4096897584
1758	0.4096743906
1759	0.409645525
1760	0.409587891
1761	0.4095608565
1762	0.4095197742
1763	0.4094379025
1764	0.4094067817
1765	0.4093467917
1766	0.4092746316
1767	0.4092219429
1768	0.4091927293
1769	0.4091117714
1770	0.4090468365
1771	0.4090131149
1772	0.4089714025
1773	0.408954958
1774	0.4089178301
1775	0.4088715104
1776	0.4088300465
1777	0.4087584856
1778	0.4086964193
1779	0.4086556031
1780	0.4085887009
1781	0.4085375776
1782	0.4084599169
1783	0.4084273996
1784	0.4083645017
1785	0.4082946258
1786	0.4081956144
1787	0.4081560943
1788	0.408116126
1789	0.4080940251
1790	0.4080475059
1791	0.4079642893
1792	0.407897628
1793	0.4078222388
1794	0.4077849662
1795	0.407760059
1796	0.4076969317
1797	0.4076732423
1798	0.4076537985
1799	0.4076375987
1800	0.407578385
1801	0.4075491751
1802	0.40746314
1803	0.4074107746
1804	0.4073344315
1805	0.407312219
1806	0.407291931
1807	0.4072256377
1808	0.4071467126
1809	0.4070237605
1810	0.4069947684
1811	0.4068974365
1812	0.4068345628
1813	0.4068124405
1814	0.4067708959
1815	0.4067291504
1816	0.4066280689
1817	0.4065853237
1818	0.4065537546
1819	0.4065171713
1820	0.4064714694
1821	0.4064202544
1822	0.406374512
1823	0.406367013
1824	0.4063255999
1825	0.4062837846
1826	0.4062344411
1827	0.4061997243
1828	0.4061740075
1829	0.4061360254
1830	0.4060829442
1831	0.40599205
1832	0.40591587
1833	0.4058448685
1834	0.4057865067
1835	0.4056742831
1836	0.405544554
1837	0.4054569026
1838	0.4053584483
1839	0.4052142227
1840	0.405162704
1841	0.4050999841
1842	0.4050436992
1843	0.4049972703
1844	0.4049458311
1845	0.4049089991
1846	0.4047747296
1847	0.4047479286
1848	0.4046997024
1849	0.4046659236
1850	0.4046369032
1851	0.4044891149
1852	0.4044496377
1853	0.4043667801
1854	0.404306799
1855	0.404234632
1856	0.4041839604
1857	0.4041609
1858	0.404122872
1859	0.4039899262
1860	0.4039563796
1861	0.4038587774
1862	0.4038020095
1863	0.4037288136
1864	0.4036845384
1865	0.4036503241
1866	0.4035645341
1867	0.4035579429
1868	0.4033438003
1869	0.4032855492
1870	0.4032489858
1871	0.4031959323
1872	0.4031504993
1873	0.4030483378
1874	0.4029937355
1875	0.4029585497
1876	0.4029402425
1877	0.4029004874
1878	0.4028496316
1879	0.4027908179
1880	0.4027388301
1881	0.4026902102
1882	0.4026461122
1883	0.402580259
1884	0.402501528
1885	0.4024403303
1886	0.4023801958
1887	0.4023015772
1888	0.4022165536
1889	0.4021436138
1890	0.4020992227
1891	0.4020169208
1892	0.4019301594
1893	0.4018259181
1894	0.4017454212
1895	0.4017045538
1896	0.4016749798
1897	0.4016668541
1898	0.4016110823
1899	0.4015807986
1900	0.4015432525
1901	0.401487059
1902	0.4014549065
1903	0.4013899364
1904	0.4013194419
1905	0.4012746202
1906	0.4012417923
1907	0.4011821219
1908	0.4011103926
1909	0.40100755
1910	0.4009713156
1911	0.4008804995
1912	0.4008304254
1913	0.4007380616
1914	0.4007010616
1915	0.4005894869
1916	0.4005570051
1917	0.4005533645
1918	0.4005062661
1919	0.4004747051
1920	0.400447925
1921	0.4004240759
1922	0.4003475397
1923	0.400300141
1924	0.4001531126
1925	0.4000754932
1926	0.4000343481
1927	0.399983556
1928	0.3999304764
1929	0.3998347446
1930	0.3998180814
1931	0.399802498
1932	0.3997279742
1933	0.3996277126
1934	0.399601296
1935	0.3995207075
1936	0.3994720044
1937	0.3994330574
1938	0.3993773836
1939	0.3993237591
1940	0.3992770257
1941	0.3991439984
1942	0.3990981296
1943	0.3990006495
1944	0.3989502477
1945	0.3989017097
1946	0.3988477541
1947	0.3988317547
1948	0.398795762
1949	0.3987251896
1950	0.3986904129
1951	0.3986476234
1952	0.3986009155
1953	0.3985489165
1954	0.3985065327
1955	0.398470229
1956	0.3984507239
1957	0.3984144716
1958	0.3983578076
1959	0.3983155171
1960	0.3982467649
1961	0.3981862851
1962	0.3981614375
1963	0.3980600629
1964	0.3980016441
1965	0.3979580865
1966	0.3979121372
1967	0.3978477272
1968	0.3978150702
1969	0.3977178245
1970	0.397651977
1971	0.3975664218
1972	0.3975192577
1973	0.3974956405
1974	0.3974365316
1975	0.3973062234
1976	0.3972533283
1977	0.3966506369
1978	0.3966192466
1979	0.396543477
1980	0.3964450313
1981	0.3963470596
1982	0.3962050883
1983	0.3961774446
1984	0.3960368493
1985	0.3959487175
1986	0.3959057763
1987	0.3958106425
1988	0.3957357465
1989	0.3956641352
1990	0.3956326976
1991	0.395564896
1992	0.3955241345
1993	0.3954169974
1994	0.3953750643
1995	0.3952440937
1996	0.3952160223
1997	0.3951832187
1998	0.395110042
1999	0.3950968683
2000	0.3950727261
2001	0.3950181158
2002	0.3949638795
2003	0.3949202666
2004	0.3948604878
2005	0.3947963447
2006	0.3947480022
2007	0.3947098686
2008	0.3946754763
2009	0.3946257962
2010	0.3945287499
2011	0.3944610594
2012	0.3944274809
2013	0.3943120087
2014	0.3942496551
2015	0.3942148569
2016	0.3941537711
2017	0.3940243253
2018	0.3940164098
2019	0.3939408925
2020	0.3938910667
2021	0.3938175956
2022	0.3937722022
2023	0.3936028376
2024	0.3935628872
2025	0.3934905087
2026	0.3933531918
2027	0.3932830135
2028	0.3932557619
2029	0.3932266764
2030	0.3931734636
2031	0.3931203741
2032	0.3930804633
2033	0.3930414355
2034	0.3929842571
2035	0.3928584658
2036	0.3927956928
2037	0.3927319316
2038	0.3926597337
2039	0.3925923166
2040	0.3925710067
2041	0.3925627355
2042	0.3924956033
2043	0.392401128
2044	0.3923512826
2045	0.3923011949
2046	0.3922608794
2047	0.3921789295
2048	0.3921095859
2049	0.3920423199
2050	0.3919783691
2051	0.3919314483
2052	0.3918457766
2053	0.3917954798
2054	0.3917767537
2055	0.3916146343
2056	0.3915464654
2057	0.3914817167
2058	0.3914572935
2059	0.3914310411
2060	0.3912465172
2061	0.3912219245
2062	0.3911649263
2063	0.3911119365
2064	0.3910571949
2065	0.3910406698
2066	0.3909433996
2067	0.3908536644
2068	0.39079082
2069	0.3907351119
2070	0.3907165212
2071	0.390687677
2072	0.3906137265
2073	0.3905943833
2074	0.3905318497
2075	0.390502487
2076	0.3904737469
2077	0.3904564556
2078	0.3904215012
2079	0.3903422994
2080	0.3903275935
2081	0.3902367297
2082	0.3902124744
2083	0.3901516861
2084	0.3900938469
2085	0.3899782705
2086	0.3898472446
2087	0.389815244
2088	0.3897642901
2089	0.3897160462
2090	0.3896908683
2091	0.3896534241
2092	0.3896103603
2093	0.3895771908
2094	0.389488857
2095	0.3894455935
2096	0.38936249
2097	0.3893131038
2098	0.3892450047
2099	0.3892102522
2100	0.3891583553
2101	0.3891263057
2102	0.3891110116
2103	0.3890606655
2104	0.3889976051
2105	0.3889646559
2106	0.3888830916
2107	0.38876817
2108	0.3886963422
2109	0.3886329035
2110	0.3885802325
2111	0.388523281
2112	0.3884406761
2113	0.3884121036
2114	0.388348229
2115	0.388341617
2116	0.3882870001
2117	0.3882219906
2118	0.3881628485
2119	0.3881131641
2120	0.388047255
2121	0.3879339052
2122	0.3878924522
2123	0.3877874
2124	0.3877444097
2125	0.3876890486
2126	0.3876622601
2127	0.3876091051
2128	0.3875717391
2129	0.387512854
2130	0.3874456668
2131	0.3873053778
2132	0.3872317931
2133	0.3871126896
2134	0.387027217
2135	0.3870072845
2136	0.3869795138
2137	0.3868803046
2138	0.3868024001
2139	0.3867720514
2140	0.3867202155
2141	0.3866492651
2142	0.3865735263
2143	0.3865407994
2144	0.3864829645
2145	0.3864344405
2146	0.3863379811
2147	0.3862558327
2148	0.3862071793
2149	0.3861606247
2150	0.3861177269
2151	0.3861011873
2152	0.3860580778
2153	0.3860166785
2154	0.3859130014
2155	0.3858730396
2156	0.3857903812
2157	0.3857565814
2158	0.3857408778
2159	0.385642925
2160	0.3855201712
2161	0.3854667045
2162	0.3853932701
2163	0.3853119206
2164	0.3852821158
2165	0.3852175618
2166	0.3851944987
2167	0.3851540461
2168	0.3851202573
2169	0.3850567967
2170	0.3849193364
2171	0.3848951612
2172	0.384877373
2173	0.3848571883
2174	0.3848169097
2175	0.3847392564
2176	0.3846960501
2177	0.3846185921
2178	0.3845824916
2179	0.3844778475
2180	0.3844568807
2181	0.3843047759
2182	0.3842480287
2183	0.3842078863
2184	0.384149257
2185	0.3840736371
2186	0.384003548
2187	0.3839714293
2188	0.383907949
2189	0.3838771292
2190	0.38381703
2191	0.3837477059
2192	0.3837324034
2193	0.3836641605
2194	0.3836352582
2195	0.3835496749
2196	0.3835111572
2197	0.3834816039
2198	0.3834548844
2199	0.3833691885
2200	0.3833574256
2201	0.3832468957
2202	0.3832071526
2203	0.383138794
2204	0.3830838114
2205	0.3830566928
2206	0.3829665637
2207	0.3829278562
2208	0.3828954124
2209	0.3828126181
2210	0.3826985095
2211	0.3825948169
2212	0.3825774962
2213	0.3824825135
2214	0.3824323962
2215	0.3823900996
2216	0.3823304858
2217	0.3822863399
2218	0.3822595661
2219	0.382158765
2220	0.3821160763
2221	0.3820735219
2222	0.3820396681
2223	0.3819790433
2224	0.3819201886
2225	0.3818833293
2226	0.3818446854
2227	0.3817962164
2228	0.381713943
2229	0.3816582769
2230	0.3816090179
2231	0.3815463325
2232	0.3814945912
2233	0.3814485943
2234	0.3813536043
2235	0.3813122632
2236	0.3812913079
2237	0.3812411102
2238	0.381210728
2239	0.3811969181
2240	0.3811197241
2241	0.3810782288
2242	0.3809979947
2243	0.3809590942
2244	0.3809174215
2245	0.3808368631
2246	0.3808090938
2247	0.3807350076
2248	0.3807030622
2249	0.3806489153
2250	0.3806091072
2251	0.3805837206
2252	0.3805185033
2253	0.3804534345
2254	0.3803645221
2255	0.3803403007
2256	0.3803037905
2257	0.3802414063
2258	0.3801918478
2259	0.3801479372
2260	0.3800881115
2261	0.3800588952
2262	0.3799843145
2263	0.3799418477
2264	0.3799252184
2265	0.379900714
2266	0.3798736512
2267	0.3798035582
2268	0.3797846481
2269	0.3797540768
2270	0.3797098203
2271	0.3796629748
2272	0.3795704134
2273	0.3795249427
2274	0.3794844833
2275	0.3794375297
2276	0.379335177
2277	0.3792644705
2278	0.3791980197
2279	0.3791674657
2280	0.3790897457
2281	0.3790508021
2282	0.3789935622
2283	0.3789311164
2284	0.3788931678
2285	0.3788606795
2286	0.3788195257
2287	0.3787711201
2288	0.3787263257
2289	0.3787091048
2290	0.378676189
2291	0.378546869
2292	0.3785202254
2293	0.3784727106
2294	0.3783915254
2295	0.3783566025
2296	0.3782958248
2297	0.3782561759
2298	0.3781552763
2299	0.3780671993
2300	0.3780027699
2301	0.3779500994
2302	0.3778738175
2303	0.3778365452
2304	0.3777447964
2305	0.3776673149
2306	0.3776226193
2307	0.3776066213
2308	0.3775331846
2309	0.3775017143
2310	0.3774555365
2311	0.3774164216
2312	0.3773713303
2313	0.3773208702
2314	0.377285101
2315	0.377206596
2316	0.3770903095
2317	0.3770203558
2318	0.3769239331
2319	0.376828467
2320	0.3768072137
2321	0.3767486272
2322	0.3766826503
2323	0.3766417636
2324	0.3766107711
2325	0.3765484696
2326	0.3764699769
2327	0.3764362296
2328	0.3763863508
2329	0.3763563205
2330	0.3763049382
2331	0.3762661229
2332	0.3762427749
2333	0.3762083806
2334	0.3761236166
2335	0.3760283236
2336	0.3759801326
2337	0.3759524747
2338	0.3759251321
2339	0.375893157
2340	0.3758592486
2341	0.3758377275
2342	0.3757329039
2343	0.3756333027
2344	0.3755635008
2345	0.3755268874
2346	0.3754355291
2347	0.3753854206
2348	0.3753351832
2349	0.375306249
2350	0.3752649927
2351	0.3752063433
2352	0.3751290188
2353	0.3750857099
2354	0.3750148995
2355	0.3749046118
2356	0.3748591867
2357	0.374730062
2358	0.3746314524
2359	0.3746004944
2360	0.3745689946
2361	0.374483589
2362	0.3744471569
2363	0.3743849399
2364	0.3743476339
2365	0.3742997804
2366	0.3742493931
2367	0.3741533363
2368	0.3740457414
2369	0.3740034894
2370	0.3739590232
2371	0.3739118835
2372	0.3738971304
2373	0.3738762938
2374	0.3738343051
2375	0.373728529
2376	0.3737010151
2377	0.3736303726
2378	0.3735738903
2379	0.3735534699
2380	0.3735314182
2381	0.3734948706
2382	0.3734539266
2383	0.373437532
2384	0.3733839116
2385	0.3733328996
2386	0.373317015
2387	0.3733041979
2388	0.373284411
2389	0.3732345438
2390	0.373205597
2391	0.3731921334
2392	0.3731069188
2393	0.3730405839
2394	0.3730071848
2395	0.3729588788
2396	0.3729066614
2397	0.372851133
2398	0.3728370556
2399	0.37279661
2400	0.3727621436
2401	0.3727476714
2402	0.3727226971
2403	0.3726611312
2404	0.3725789843
2405	0.3725456757
2406	0.3725277662
2407	0.3724889254
2408	0.3724382486
2409	0.3724005975
2410	0.3723890097
2411	0.3723718459
2412	0.372298884
2413	0.3722827954
2414	0.3722636047
2415	0.3722148501
2416	0.3721674037
2417	0.3721514539
2418	0.3721141789
2419	0.3720692059
2420	0.3719908135
2421	0.3719590909
2422	0.3718545855
2423	0.37179799
2424	0.3717524299
2425	0.3717046139
2426	0.3716692953
2427	0.3715995496
2428	0.3715586737
2429	0.3715205241
2430	0.3714850354
2431	0.3714288574
2432	0.3713106608
2433	0.3712282667
2434	0.3711738674
2435	0.3710953501
2436	0.3710735901
2437	0.3710358492
2438	0.3710105432
2439	0.3709497496
2440	0.3709132069
2441	0.3708441263
2442	0.3707939308
2443	0.3706673006
2444	0.3706383543
2445	0.3705913675
2446	0.3705507428
2447	0.3705217362
2448	0.3704401129
2449	0.3703161512
2450	0.3702893848
2451	0.3702513398
2452	0.3702317139
2453	0.3701802793
2454	0.370108428
2455	0.3700829441
2456	0.3699909643
2457	0.3699294279
2458	0.3699043706
2459	0.3698542314
2460	0.3697862818
2461	0.3697149271
2462	0.3696574286
2463	0.3695599295
2464	0.3695260044
2465	0.3694835599
2466	0.3693951857
2467	0.3693567573
2468	0.3693300827
2469	0.3693031193
2470	0.3692942231
2471	0.3692743676
2472	0.3691888894
2473	0.369087209
2474	0.3690173451
2475	0.368657416
2476	0.3685785548
2477	0.3685451642
2478	0.3684867256
2479	0.3683955304
2480	0.3683115225
2481	0.3682349921
2482	0.3681833655
2483	0.3681665297
2484	0.3680714988
2485	0.3680362954
2486	0.3679781876
2487	0.3679259567
2488	0.367821002
2489	0.3677445231
2490	0.3676726737
2491	0.3676299682
2492	0.3675869048
2493	0.3675457915
2494	0.3674720947
2495	0.3674294932
2496	0.3673733616
2497	0.3673426344
2498	0.3673242569
2499	0.3672348728
2500	0.3671823486
2501	0.3671303909
2502	0.3670721785
2503	0.3670311991
2504	0.3669790004
2505	0.3669436987
2506	0.3669221335
2507	0.3669162953
2508	0.3668923759
2509	0.3668314543
2510	0.366796848
2511	0.366714455
2512	0.3666821795
2513	0.3666172982
2514	0.3665463666
2515	0.3664526142
2516	0.3664076113
2517	0.3663640585
2518	0.3663235077
2519	0.3662883165
2520	0.3662584512
2521	0.3662196341
2522	0.3661801083
2523	0.3660882698
2524	0.36602789
2525	0.3659460532
2526	0.3659031435
2527	0.3658503549
2528	0.365822611
2529	0.3657976911
2530	0.3657720229
2531	0.3657366169
2532	0.3656609468
2533	0.3656350348
2534	0.3656139499
2535	0.3655188815
2536	0.3654790465
2537	0.3654290186
2538	0.365376452
2539	0.3653549961
2540	0.365295175
2541	0.365270498
2542	0.365153406
2543	0.365083451
2544	0.3650055583
2545	0.3649332304
2546	0.3648900053
2547	0.3648422192
2548	0.3647807319
2549	0.3647359484
2550	0.3646616128
2551	0.3646315273
2552	0.3645818099
2553	0.3645527824
2554	0.3644698533
2555	0.3644221001
2556	0.3643391195
2557	0.3642438459
2558	0.3642363444
2559	0.3641934573
2560	0.3641375623
2561	0.3640851282
2562	0.3640466384
2563	0.3639744171
2564	0.363946721
2565	0.3638796186
2566	0.3638072115
2567	0.3637473426
2568	0.3636912452
2569	0.3636253583
2570	0.3635982729
2571	0.36354361
2572	0.3635313877
2573	0.3634902526
2574	0.363468937
2575	0.3634358069
2576	0.3633757541
2577	0.363309458
2578	0.363188107
2579	0.3631368615
2580	0.363076609
2581	0.3630086864
2582	0.3629317258
2583	0.362821697
2584	0.3627825539
2585	0.362716944
2586	0.3626770055
2587	0.3626187772
2588	0.3625643412
2589	0.3625404128
2590	0.3624821556
2591	0.3624742378
2592	0.3623728143
2593	0.3623454309
2594	0.362272474
2595	0.3622256719
2596	0.3621197081
2597	0.3620993324
2598	0.3620604237
2599	0.3620192338
2600	0.3619630164
2601	0.3619170111
2602	0.3618869406
2603	0.3618597657
2604	0.3617775016
2605	0.3616827029
2606	0.3616705416
2607	0.361584185
2608	0.3615461311
2609	0.3614898996
2610	0.3614720931
2611	0.3614461525
2612	0.361369178
2613	0.3612845449
2614	0.3612091991
2615	0.3611836971
2616	0.3611085116
2617	0.3610429583
2618	0.3610280081
2619	0.3609842063
2620	0.3609460572
2621	0.3609128796
2622	0.3608992902
2623	0.3608602332
2624	0.3608242474
2625	0.3607539521
2626	0.360708924
2627	0.3606648659
2628	0.3606352085
2629	0.3605316718
2630	0.3604847977
2631	0.3604398
2632	0.3603227139
2633	0.36026687
2634	0.3602069562
2635	0.3601364545
2636	0.3601032006
2637	0.360017751
2638	0.3599661978
2639	0.3599393559
2640	0.3599349036
2641	0.3598695152
2642	0.3598485403
2643	0.3598142215
2644	0.3597171289
2645	0.3596688743
2646	0.3596519948
2647	0.3595715819
2648	0.3595514729
2649	0.359449477
2650	0.3593364416
2651	0.3592810511
2652	0.359198663
2653	0.359129262
2654	0.359116269
2655	0.3590717927
2656	0.3589751612
2657	0.3589561501
2658	0.3589210271
2659	0.3589044352
2660	0.358882311
2661	0.3588386245
2662	0.3587775348
2663	0.35870951
2664	0.3586831637
2665	0.3586459653
2666	0.3586282566
2667	0.3585889713
2668	0.3584792269
2669	0.3584362623
2670	0.3584099181
2671	0.3583296822
2672	0.3582519514
2673	0.3582140891
2674	0.3581753303
2675	0.3581175525
2676	0.358028393
2677	0.3580111288
2678	0.3579304494
2679	0.357872695
2680	0.3577043526
2681	0.3576327731
2682	0.3575974466
2683	0.3575750868
2684	0.3575229873
2685	0.3574949937
2686	0.3574737809
2687	0.3573867797
2688	0.3573531842
2689	0.3573018628
2690	0.3572419656
2691	0.3571139043
2692	0.3570926161
2693	0.357049253
2694	0.3569674005
2695	0.3569191245
2696	0.3568093956
2697	0.3567527642
2698	0.3566991946
2699	0.356647007
2700	0.3565804572
2701	0.3565571269
2702	0.3565055948
2703	0.3564698799
2704	0.356418868
2705	0.3563270649
2706	0.3562720033
2707	0.356212071
2708	0.3561258903
2709	0.3560322603
2710	0.3559902453
2711	0.3559526371
2712	0.3558840875
2713	0.3558271571
2714	0.3557780915
2715	0.355719366
2716	0.3556639357
2717	0.3556259208
2718	0.3555876161
2719	0.3555490973
2720	0.3554985045
2721	0.3554612071
2722	0.3554321025
2723	0.355328595
2724	0.3553003457
2725	0.3552708532
2726	0.3551836376
2727	0.3551226146
2728	0.3550750969
2729	0.3550158179
2730	0.3549405807
2731	0.3548548475
2732	0.3548163211
2733	0.3547692157
2734	0.3547430829
2735	0.3546372333
2736	0.3546205276
2737	0.3545982246
2738	0.3545495546
2739	0.3544652209
2740	0.3544248271
2741	0.3543369163
2742	0.3542688285
2743	0.3541694989
2744	0.3541265148
2745	0.3541107705
2746	0.354074307
2747	0.3539862862
2748	0.3539562395
2749	0.3539244145
2750	0.3538759431
2751	0.3538264149
2752	0.3538039108
2753	0.3537776269
2754	0.3536878336
2755	0.353626054
2756	0.3535330262
2757	0.3535032699
2758	0.3534729943
2759	0.3534257823
2760	0.3533805606
2761	0.3533531141
2762	0.3532956387
2763	0.353264297
2764	0.3532213864
2765	0.3532018975
2766	0.3531508869
2767	0.3531297076
2768	0.353078829
2769	0.3530286965
2770	0.352994626
2771	0.3529527698
2772	0.352902701
2773	0.352796772
2774	0.3526901661
2775	0.3525860191
2776	0.3525711994
2777	0.3524934032
2778	0.352485932
2779	0.3524424572
2780	0.352409121
2781	0.35238056
2782	0.3522793466
2783	0.3522444311
2784	0.352190999
2785	0.3521461586
2786	0.3518171934
2787	0.351801331
2788	0.3517816826
2789	0.3517427394
2790	0.3516818698
2791	0.3515721055
2792	0.3514838411
2793	0.3513904353
2794	0.3513574405
2795	0.3512440948
2796	0.3511941145
2797	0.3511467742
2798	0.3510432253
2799	0.3509813831
2800	0.3509502621
2801	0.3509111401
2802	0.3508303549
2803	0.350790374
2804	0.350764823
2805	0.3506995223
2806	0.3506830634
2807	0.3506504478
2808	0.3505271667
2809	0.3504604187
2810	0.3503949654
2811	0.3502700928
2812	0.350231478
2813	0.3501638718
2814	0.3501252762
2815	0.3498140496
2816	0.3497604025
2817	0.349698586
2818	0.3496676816
2819	0.3496472127
2820	0.3495653037
2821	0.3494845023
2822	0.3494435088
2823	0.3493982843
2824	0.3493422331
2825	0.3492713134
2826	0.3492505597
2827	0.3492010163
2828	0.3491544395
2829	0.3490778762
2830	0.3490266445
2831	0.3489113853
2832	0.3488463642
2833	0.3488070247
2834	0.3487443025
2835	0.3486607976
2836	0.3486435821
2837	0.3486013324
2838	0.3485979562
2839	0.3485763794
2840	0.348553889
2841	0.348512658
2842	0.3484944309
2843	0.3484319092
2844	0.3483640776
2845	0.3482861275
2846	0.3482420394
2847	0.3482001117
2848	0.3481509046
2849	0.3480725875
2850	0.3480206928
2851	0.3479553301
2852	0.3478849738
2853	0.3478458991
2854	0.3478052248
2855	0.3477505429
2856	0.3476804888
2857	0.3476237777
2858	0.3475699864
2859	0.3474658463
2860	0.3474088088
2861	0.3473650416
2862	0.3473269304
2863	0.3473059614
2864	0.3472613418
2865	0.3471911835
2866	0.3471733354
2867	0.3471566255
2868	0.3471071552
2869	0.3470618914
2870	0.3469863704
2871	0.3469719318
2872	0.3469406485
2873	0.3468986334
2874	0.3468746988
2875	0.346828058
2876	0.346767633
2877	0.3467318721
2878	0.3466973468
2879	0.3466516348
2880	0.3465864017
2881	0.346556757
2882	0.346482291
2883	0.3464661679
2884	0.3464448912
2885	0.3464140059
2886	0.346377228
2887	0.3463026906
2888	0.3461850938
2889	0.3460710399
2890	0.3460037798
2891	0.3459698133
2892	0.345870737
2893	0.3458232466
2894	0.3457438547
2895	0.3456868504
2896	0.3456171761
2897	0.3455735141
2898	0.3455134978
2899	0.3454868043
2900	0.3454001725
2901	0.3453719522
2902	0.3453383267
2903	0.3453114135
2904	0.3452878076
2905	0.3452393237
2906	0.3452243572
2907	0.3451642396
2908	0.3451053373
2909	0.3450174346
2910	0.3449886056
2911	0.3449503271
2912	0.3449183465
2913	0.3448871199
2914	0.3447962262
2915	0.3447693863
2916	0.3447507897
2917	0.3447011272
2918	0.3446209326
2919	0.3445120053
2920	0.3444561744
2921	0.3444147632
2922	0.3443945496
2923	0.3443179168
2924	0.3442830635
2925	0.3442289781
2926	0.3441910604
2927	0.3441564235
