iter	Passed	Remaining
555	13647	59991
556	13670	59956
557	13695	59934
558	13712	59880
559	13741	59872
560	13760	59825
561	13780	59779
562	13800	59737
563	13821	59696
564	13840	59649
565	13857	59594
566	13877	59547
567	13897	59504
568	13917	59459
569	13935	59409
570	13957	59374
571	13976	59325
572	13994	59277
573	14016	59242
574	14033	59185
575	14050	59127
576	14072	59096
577	14089	59040
578	14110	59000
579	14128	58951
580	14152	58924
581	14169	58870
582	14193	58842
583	14213	58800
584	14234	58761
585	14255	58723
586	14271	58667
587	14289	58615
588	14306	58562
589	14325	58516
590	14351	58496
591	14373	58465
592	14398	58445
593	14437	58478
594	14476	58513
595	14529	58603
596	14571	58652
597	14591	58608
598	14611	58567
599	14632	58529
600	14658	58512
601	14678	58469
602	14701	58440
603	14731	58439
604	14753	58405
605	14771	58356
606	14792	58315
607	14815	58285
608	14838	58259
609	14866	58247
610	14886	58204
611	14907	58169
612	14926	58124
613	14949	58093
614	14968	58049
615	14988	58006
616	15010	57973
617	15028	57924
618	15051	57894
619	15069	57847
620	15093	57820
621	15112	57779
622	15135	57747
623	15155	57706
624	15175	57666
625	15198	57637
626	15221	57609
627	15240	57564
628	15260	57523
629	15283	57493
630	15310	57481
631	15335	57458
632	15360	57438
633	15387	57425
634	15410	57396
635	15435	57373
636	15456	57336
637	15485	57329
638	15525	57365
639	15558	57372
640	15602	57418
641	15644	57462
642	15680	57477
643	15713	57485
644	15752	57515
645	15795	57559
646	15843	57617
647	15867	57593
648	15886	57549
649	15906	57508
650	15929	57477
651	15949	57436
652	15974	57413
653	15996	57381
654	16020	57355
655	16040	57314
656	16067	57301
657	16090	57270
658	16110	57229
659	16129	57186
660	16148	57144
661	16168	57103
662	16191	57072
663	16208	57022
664	16227	56977
665	16243	56927
666	16270	56908
667	16289	56866
668	16308	56822
669	16327	56781
670	16350	56751
671	16371	56716
672	16390	56671
673	16411	56636
674	16434	56606
675	16454	56566
676	16471	56517
677	16490	56475
678	16508	56430
679	16533	56409
680	16559	56388
681	16581	56357
682	16602	56322
683	16619	56274
684	16640	56238
685	16661	56203
686	16680	56158
687	16700	56121
688	16720	56082
689	16751	56081
690	16818	56200
691	16855	56216
692	16877	56184
693	16907	56180
